"TOA5","Pelican Lake","","","","","","Flux_AmeriFluxFormat"
"TIMESTAMP","RECORD","TIMESTAMP_START","TIMESTAMP_END","CO2","CO2_SIGMA","H2O","H2O_SIGMA","FC","FC_SSITC_TEST","LE","LE_SSITC_TEST","ET","ET_SSITC_TEST","H","H_SSITC_TEST","G","SG","G_1_1_1","G_1_1_2","SG_1_1_1","SG_1_1_2","G_plate_1_1_1","G_plate_1_1_2","FETCH_MAX","FETCH_90","FETCH_55","FETCH_40","WD","WS","WS_MAX","USTAR","ZL","TAU","TAU_SSITC_TEST","MO_LENGTH","U","U_SIGMA","V","V_SIGMA","W","W_SIGMA","PA","TA_1_1_1","RH_1_1_1","T_DP_1_1_1","TA_1_1_2","RH_1_1_2","T_DP_1_1_2","TA_1_1_3","RH_1_1_3","T_DP_1_1_3","TA_1_1_4","VPD","T_SONIC","T_SONIC_SIGMA","PBLH","CO2_sig_strgth_Min","H2O_sig_strgth_Min","Battery_Voltage","TS_1_1_1","TS_1_1_2","SWC_1_1_1","SWC_1_1_2","ALB","NETRAD","SW_IN","SW_OUT","LW_IN","LW_OUT","P"
"TS","RN","","","umolCO2 mol-1","umolCO2 mol-1","mmolH2O mol-1","mmolH2O mol-1","umolCO2 m-2 s-1","adimensional","W m-2","adimensional","mm hour-1","adimensional","W m-2","adimensional","W m-2","W m-2","W m-2","W m-2","","","W m-2","W m-2","m","m","m","m","decimal degrees","m s-1","m s-1","m s-1","adimensional","kg m-1 s-2","adimensional","m","m s-1","m s-1","m s-1","m s-1","m s-1","m s-1","kPa","deg C","%","deg C","deg C","%","deg C","deg C","%","deg C","deg C","hPa","deg C","deg C","m","fraction","fraction","V","deg C","deg C","%","%","%","W m-2","W m-2","W m-2","W m-2","W m-2","mm"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-06 17:00:00",30,202511061600,202511061700,426.3298,0.6023856,5.983742,0.2484963,-0.3059385,1,43.34865,1,0.06326527,1,-57.95102,1,8.471436,-2.100416,8.969959,7.972912,-1.341318,-2.859513,10.31128,10.83243,28.98932,81.20108,41.42558,31.33342,300.524,6.730668,14.01917,0.4537004,0.01297267,0.2133401,3,126.7379,6.621406,1.667677,0,1.195352,0,0.6351222,85.76041,14.43846,30.82507,-2.573088,15.60051,28.73359,-2.518787,14.51184,31.35077,-2.270837,14.25327,12.70147,16.14855,0.6797184,246.4543,0.932848,0.9130172,12.4778,10.54175,10.7873,5.240215,5.584078,30.28241,-43.58068,78.59506,21.65241,276.7469,377.2702,0
"2025-11-06 18:00:00",31,202511061700,202511061800,425.9837,0.6668099,6.174204,0.2356075,1.165095,1,11.94677,1,0.01739348,1,-67.51322,1,-8.254183,-7.66396,-9.623699,-6.884667,-6.730072,-8.597847,-2.893627,1.71318,31.59832,89.95268,45.42131,34.32739,293.618,3.61348,8.309628,0.2538194,0.0893045,0.06740558,3,18.41038,3.569594,0.949057,0,0.5727769,1.490116E-08,0.3190293,85.81541,11.9343,37.42419,-2.149465,13.23368,34.56563,-2.088052,11.97799,37.31324,-2.144126,11.69463,10.01387,13.79449,0.7712806,128.7069,0.9347433,0.9157127,12.20465,10.38364,10.53144,5.13381,5.561995,7.280431,-85.7443,-3.199384,1.118326,273.0133,354.4399,0
"2025-11-06 19:00:00",32,202511061800,202511061900,424.8691,0.7990335,5.615844,0.2515396,0.9467787,3,10.0487,3,0.01460888,3,-49.55297,3,-19.3145,-9.620378,-22.21394,-16.41505,-8.563011,-10.67775,-13.65093,-5.737307,30.91283,88.1386,44.45904,33.59776,292.0326,3.106704,7.164004,0.2071217,0.1203715,0.04516703,3,13.6588,3.028004,0.9099224,0,0.6837746,-3.72529E-09,0.2675704,85.87849,10.4348,37.62954,-3.412578,11.77668,34.62771,-3.349465,10.46331,37.50668,-3.425176,10.1822,9.09396,12.28437,0.866132,123.5422,0.9349854,0.9159912,12.12257,9.924727,9.994246,5.099755,5.45327,0,-84.90596,-5.001113,1.059205,265.479,344.3246,0
"2025-11-06 20:00:00",33,202511061900,202511062000,426.7244,2.963473,4.766032,0.6293518,0.799287,9,4.520088,9,0.00654818,9,-12.41392,9,-26.55667,-8.643703,-30.51942,-22.59392,-7.832062,-9.455346,-22.68736,-13.13857,6.984594,231.2403,29.84216,18.54474,19.64093,0.9479095,2.990032,0.056768,1.449773,0.003440888,9,1.13406,0.4367835,0.5857626,0,0.7814281,2.328306E-10,0.09582479,85.92008,6.674193,40.97939,-5.67029,8.287833,37.0508,-5.594908,6.759478,39.56615,-6.053005,6.41439,6.983241,8.713769,1.928067,109.9283,0.9356379,0.9169196,12.08096,9.587515,9.566473,5.085782,5.366512,0,-62.53661,-5.170724,-0.4952813,257.8244,315.6856,0
"2025-11-06 21:00:00",34,202511062000,202511062100,425.5379,4.473946,4.16722,0.07152498,-2.218756,8,-3.345842,8,-0.004843549,8,-28.82433,8,-39.49581,-13.80072,-44.5759,-34.41573,-13.12712,-14.47433,-31.44878,-19.94139,66.13605,185.411,94.61049,71.55114,44.79803,0.6822162,2.180838,0.3305237,0.01752513,0.1170799,6,93.81557,0.09141395,0.6589051,0,0.4036407,3.72529E-09,0.1650215,85.98916,5.84196,38.27457,-7.316706,7.630136,34.18023,-7.234034,5.996291,37.13277,-7.5764,5.616539,6.974191,8.001649,1.426394,210.6691,0.9358316,0.9172412,12.00222,8.969012,8.869269,4.938228,5.31507,0,-56.47626,-2.804539,0.7850554,255.1965,308.0832,0
"2025-11-06 22:00:00",35,202511062100,202511062200,429.7171,6.197534,4.484818,0.4129394,-5.830596,8,9.91167,8,0.01431503,8,43.00681,8,-41.13364,-11.02567,-46.30937,-35.9579,-9.94714,-12.10419,-36.36223,-23.85371,1.513746,17.11356,5.054139,2.752751,319.179,0.9944955,2.958888,0.1612513,-0.2264614,0.02812822,4,-7.260087,0.4459577,0.6565006,0,0.7399012,-1.862645E-09,0.08507007,86.03857,3.472576,48.69485,-6.39846,5.168848,43.61991,-6.318695,3.540781,46.13635,-7.014331,3.281825,5.078104,5.565137,1.779154,1954.798,0.9357299,0.9169453,12.00352,8.403146,8.224951,4.9263,5.184062,0,-56.62466,-3.070719,1.330466,250.2027,302.4261,0
"2025-11-06 23:00:00",36,202511062200,202511062300,426.2575,5.093168,4.370589,0.3044513,-0.0238966,9,-2.251336,9,-0.003247784,9,-13.62712,9,-42.06391,-9.187051,-48.16966,-35.95816,-8.657892,-9.716209,-39.51177,-26.24195,6.231874,244.3351,28.5506,17.50269,33.82513,0.939225,2.525741,0.08419844,0.5016661,0.007707992,9,3.277339,0.5768077,0.3999154,0,0.7334063,-1.862645E-09,0.08041801,86.09275,2.228787,52.08217,-6.712801,4.05587,46.37838,-6.626954,2.330009,49.40247,-7.268716,1.990906,4.54582,4.440479,2.281357,112.258,0.9356966,0.9168529,11.92988,7.904789,7.656469,4.883418,5.200513,0,-54.78359,-2.658265,1.018914,248.234,299.3404,0
"2025-11-07 00:00:00",37,202511062300,202511070000,428.7565,6.202197,4.083859,0.1276434,1.409732,9,-0.784143,9,-0.001130255,9,-21.1111,9,-42.15667,-7.617282,-48.80298,-35.51037,-7.337766,-7.896799,-41.46521,-27.61357,13.66264,474.1064,59.10222,36.08884,7.260864,1.111186,3.010323,0.0618839,1.944395,0.004177714,9,0.845574,0.6643284,0.5386,0,0.8329636,-2.328306E-10,0.07443105,86.0934,1.49585,51.20855,-7.555917,3.052974,46.28325,-7.48293,1.441143,48.94469,-8.174089,1.130567,4.195998,3.411187,1.900854,109.6148,0.9358333,0.9170768,11.89213,7.483197,7.171481,4.78177,5.146688,0,-54.74711,-3.333218,0.8083426,246.7928,297.3983,0
"2025-11-07 01:00:00",38,202511070000,202511070100,422.5327,3.286156,3.956079,0.05734855,-1.43915,8,-0.07705997,8,-0.0001109851,8,20.49559,8,-41.14536,-6.045505,-47.40108,-34.88964,-5.024678,-7.066332,-42.3764,-27.82331,9.311116,86.93276,23.44252,16.24541,54.29681,1.36805,4.471416,0.1386165,-0.1675501,0.02102728,7,-9.812767,1.101031,0.7251701,0,0.711441,1.862645E-09,0.1128265,86.09798,0.5038462,53.15625,-7.969214,2.261014,47.33355,-7.886823,0.6018016,50.17797,-8.608231,0.3412302,3.868997,2.60701,1.647274,1903.745,0.9359978,0.9172019,11.80769,7.152082,6.769076,4.733786,5.106285,0,-56.03525,-3.103765,0.8184016,244.594,296.7071,0
"2025-11-07 02:00:00",39,202511070100,202511070200,422.9216,4.920326,3.914243,0.05953003,-1.201334,9,-0.01578448,9,-2.271032E-05,9,5.1681,9,-41.84003,-5.771807,-48.72998,-34.95009,-5.179106,-6.364507,-43.55087,-28.58558,3.657198,36.70191,10.09715,6.504838,86.20065,0.8000985,2.411587,0.08330493,-0.1946644,0.007625547,7,-8.445969,0.3708256,0.5881486,0,0.5451448,-4.656613E-10,0.0602162,86.10829,-0.5648988,56.73934,-8.102099,1.139736,50.59096,-8.021886,-0.4771027,53.06135,-8.878747,-0.8273938,3.327505,1.480762,1.276922,1931.081,0.9361022,0.9173234,11.83258,6.895267,6.447027,4.766815,5.032667,0,-51.74445,-2.87975,0.38848,241.8787,290.3549,0
"2025-11-07 03:00:00",40,202511070200,202511070300,421.188,2.860245,3.887253,0.1762,-0.690766,8,-1.275535,8,-0.001834028,8,-6.355325,8,-45.2248,-7.225653,-52.15975,-38.28986,-6.579838,-7.871468,-45.57991,-30.41839,4.043993,124.6789,16.75088,10.76623,352.7832,0.932501,2.105194,0.1060649,0.1172474,0.01239328,4,14.02274,0.550602,0.5298012,0,0.6335104,-9.313226E-10,0.05964281,86.11307,-1.369695,59.67953,-8.211752,0.5814751,52.16206,-8.119718,-1.157713,55.33012,-8.975202,-1.318065,3.075751,0.9194337,0.9517177,123.9378,0.9358951,0.9169508,11.77253,6.57002,6.062382,4.735556,5.010413,0,-52.53042,-2.12157,1.912635,238.7569,287.2531,0
"2025-11-07 04:00:00",41,202511070300,202511070400,425.8225,2.750733,4.391708,0.2367162,0.2619431,9,-0.2191074,9,-0.0003150333,9,-7.833538,9,-43.65364,-4.775611,-51.01015,-36.29713,-4.569234,-4.981987,-46.44091,-31.31514,13.78998,629.6452,66.73138,39.36683,3.198608,0.9502429,2.374033,0.06412757,0.64808,0.004528471,9,2.536924,0.6753173,0.5107349,0,0.6555886,-1.455192E-11,0.07129099,86.07986,-1.333919,67.25447,-6.638751,0.3907108,59.74719,-6.556339,-1.192475,62.19304,-7.507781,-1.457629,2.573146,0.7721319,1.393652,111.4532,0.93592,0.9169717,11.72873,6.253471,5.693111,4.672528,5.021889,0,-55.1891,-3.257425,1.117489,237.114,287.9282,0
"2025-11-07 05:00:00",42,202511070400,202511070500,422.5197,3.942251,4.049183,0.1924413,0.6372415,9,-3.450619,9,-0.004958371,9,-9.714412,9,-45.70813,-5.718839,-52.89101,-38.52526,-5.248513,-6.189164,-47.6425,-32.3361,3.025642,96.59227,13.32962,8.322353,26.62393,0.5742074,2.058872,0.06328563,0.8510422,0.004420453,9,1.931902,0.3159853,0.2684283,0,0.5345434,-4.656613E-10,0.03913832,86.0677,-1.926069,64.68917,-7.694888,-0.01909748,56.71869,-7.604331,-1.819992,59.73381,-8.617842,-2.12777,2.674381,0.3320939,1.227257,110.7955,0.936233,0.9175792,11.65718,6.038672,5.437773,4.599777,4.961637,0,-50.92412,-1.807623,1.488466,234.1531,281.7811,0
"2025-11-07 06:00:00",43,202511070500,202511070600,423.4673,2.287452,3.819116,0.0942104,-0.23646,8,-0.9845666,8,-0.00141252,8,-3.533903,8,-47.98172,-6.629199,-55.14701,-40.81644,-5.889427,-7.368971,-49.25758,-33.44747,4.591511,137.5262,18.71907,12.01628,33.09219,0.8129112,1.792389,0.09269451,0.09815274,0.009542621,6,16.75073,0.5145051,0.4205662,0,0.5706322,1.862645E-09,0.0438734,86.05773,-3.620314,69.28869,-8.433165,-1.803695,60.95467,-8.34688,-3.510496,63.13026,-9.512704,-3.745462,2.106495,-1.474516,0.7132912,126.903,0.9361801,0.9172677,11.58149,5.747281,5.08969,4.574272,4.941105,0,-51.03097,-2.584768,0.882892,231.7582,279.3215,0
"2025-11-07 07:00:00",44,202511070600,202511070700,424.2715,3.08506,4.285281,0.2452339,0.6410024,8,0.7354448,8,0.001055849,8,-2.354712,8,-46.55071,-5.332382,-54.14587,-38.95555,-5.023262,-5.641502,-49.12261,-33.31404,12.75554,587.9632,61.87196,36.45967,17.32785,0.6265058,1.743679,0.05016768,0.3991957,0.002787278,7,4.118606,0.5169208,0.2257967,0,0.3641042,-9.313226E-10,0.04941986,86.06379,-2.960887,73.87132,-6.966921,-1.128271,64.96951,-6.879038,-2.772462,67.12506,-8.022764,-2.99908,1.982008,-0.7580874,0.7055646,113.1724,0.9361528,0.9171862,11.57832,5.427,4.721591,4.613645,4.880266,8.251363,-39.76184,1.508676,2.239405,245.0329,284.064,0
"2025-11-07 08:00:00",45,202511070700,202511070800,429.6568,5.205161,4.230618,0.2194736,-0.2978514,9,-0.9736896,9,-0.001397597,9,-3.081584,9,-38.36815,-1.995053,-45.508,-31.22831,-2.07165,-1.918455,-43.43634,-29.30986,15.54031,693.86,74.40487,44.122,81.72003,0.582119,1.397449,0.04297602,0.860861,0.002047375,9,1.909867,0.4790252,0.3129836,0,0.3289145,-4.656613E-10,0.04609287,86.07316,-2.836208,72.43568,-7.105814,-1.471891,65.83763,-7.040448,-2.993166,67.41281,-8.183598,-3.118215,1.891572,-1.106935,0.9029713,110.7716,0.9362357,0.9171768,11.67606,5.209205,4.488976,4.619632,4.90743,17.76255,3.640584,47.84632,8.527401,264.1188,299.7971,0
"2025-11-07 09:00:00",46,202511070800,202511070900,426.4469,8.141568,4.631519,0.2655137,-0.02848081,8,14.16685,8,0.02038393,8,4.976217,8,-21.15573,4.261093,-26.53336,-15.77811,3.633234,4.888951,-30.16659,-20.66706,7.324237,48.38247,15.69676,11.4272,253.9285,0.6777111,1.632454,0.04162465,-1.744866,0.001902135,4,-0.9422671,0.434362,0.2955554,0,0.5358109,0,0.08852554,86.06911,-0.3917224,66.50878,-5.930911,0.9196658,60.75277,-5.86802,-0.4245071,62.56995,-6.736862,-0.5447121,2.597763,1.322553,0.8163784,2081.155,0.9357548,0.9164754,12.2801,5.24841,4.543899,4.621755,4.984653,16.20534,54.69531,126.111,20.40184,267.9865,319.0004,0
"2025-11-07 10:00:00",47,202511070900,202511071000,418.6598,1.201691,4.318559,0.172809,-2.38167,7,24.6165,7,0.0354891,7,32.66446,7,-0.4141235,10.63233,-2.858742,2.030496,9.297625,11.96704,-12.15637,-9.93654,1.109824,10.60957,3.789427,1.958147,151.4344,0.799147,2.278543,0.1143963,-0.4965549,0.01425347,7,-3.311074,0.2856924,0.5634872,0,0.6166857,-9.313226E-10,0.1654284,86.0336,1.966047,52.21884,-6.816061,2.873638,49.10821,-6.773176,1.654044,51.01831,-7.40509,1.508833,3.847422,3.252127,0.6766765,2033.779,0.9352199,0.9156772,12.81202,5.573212,4.982296,4.623306,5.048521,15.21855,129.6007,213.1159,32.56139,290.6224,341.5762,0
"2025-11-07 11:00:00",48,202511071000,202511071100,420.7301,1.297215,4.438253,0.1423547,-2.73032,3,23.22251,3,0.03353842,3,64.9205,3,13.75465,12.67687,14.13746,13.37183,11.4997,13.85404,2.637761,-0.4822076,4.972013,35.22728,11.20267,7.933897,87.19574,0.9452792,2.5962,0.1050458,-1.247831,0.01193186,2,-1.31759,0.7510635,0.5548293,0,0.5041913,0,0.195405,85.99456,3.808711,47.05827,-6.465401,4.749019,44.18567,-6.421126,3.511776,46.18011,-6.973948,3.393856,4.813489,5.140536,0.7109094,2073.648,0.9345271,0.9144855,13.06232,6.177932,5.719693,4.767532,5.149271,15.19186,176.4749,284.5711,43.84045,291.1142,355.3699,0
"2025-11-07 12:00:00",49,202511071100,202511071200,424.0518,1.336433,4.450196,0.1983734,-4.162364,5,36.16399,5,0.05237492,5,133.962,5,25.43368,13.61166,30.67319,20.19416,11.00412,16.21919,19.66907,3.974965,39.27765,108.2556,55.82436,42.253,82.85486,1.704574,5.230139,0.3159173,-0.09434769,0.1066732,4,-17.42628,1.503674,0.9086189,0,0.6798418,-4.656613E-10,0.3025362,85.90948,6.758321,38.39455,-6.442591,7.574097,36.43507,-6.404531,6.453065,38.78498,-6.580932,6.372718,6.687389,7.970746,1.283491,1751.474,0.9332558,0.9129549,13.98995,6.664159,6.41867,4.810502,5.234345,16.15685,399.2778,632.8364,102.2518,259.2224,390.5293,0
"2025-11-07 13:00:00",50,202511071200,202511071300,424.3134,1.837514,4.566537,0.2508263,-4.754073,3,45.60138,3,0.06618417,3,134.9841,3,47.48981,20.49981,58.82795,36.15168,18.81008,22.18954,40.01786,13.96214,34.14064,94.0976,48.52009,36.72475,91.86469,1.964105,5.125261,0.2675887,-0.1572764,0.07583249,1,-10.45376,1.785767,0.8428325,0,0.7723692,-3.72529E-09,0.3053261,85.81414,8.802495,34.2498,-6.133488,9.761075,32.18749,-6.088942,8.699128,34.67598,-6.045104,8.594164,8.25862,10.17129,1.151451,1890.925,0.9328849,0.9122263,13.75624,7.541049,7.477415,4.955029,5.373639,15.60907,355.2398,544.2306,86.00249,295.2542,398.2425,0
"2025-11-07 14:00:00",51,202511071300,202511071400,426.3602,1.21707,4.616162,0.286767,-4.303326,1,59.82764,1,0.08701834,1,153.1998,1,51.62516,13.05835,64.70719,38.54314,11.95899,14.1577,52.7482,24.38544,31.6651,87.27452,45.0001,34.06067,94.93066,1.79844,5.230295,0.2287835,-0.2868932,0.05492437,1,-5.730809,1.580449,0.8552743,0,0.7909864,9.313226E-10,0.2868035,85.71047,11.08447,29.66232,-6.010347,11.99471,27.99069,-5.968316,10.94943,30.72201,-5.646909,10.83007,10.16651,12.41267,1.132982,1985.384,0.9331584,0.9130495,13.78531,8.379961,8.459539,4.99945,5.461665,16.52395,360.1873,589.8196,97.50884,277.6262,409.7496,0
"2025-11-07 15:00:00",52,202511071400,202511071500,427.3518,1.277347,4.632104,0.1981005,-0.6062151,1,15.26708,1,0.0222212,1,68.61171,1,52.80931,17.44668,62.2253,43.39333,19.17632,15.71704,43.04897,27.67629,8.579593,74.78123,21.0301,14.6451,61.20483,1.604169,4.604836,0.1862244,-0.2360742,0.03627289,4,-6.964462,1.444978,0.6500296,0,0.7015468,1.862645E-09,0.2480232,85.65331,11.78982,28.37384,-5.965359,12.76112,26.69863,-5.920712,11.67862,29.29276,-5.630583,11.49135,10.86051,13.18152,0.6500298,1960.711,0.9318244,0.9110304,13.79369,9.213896,9.245338,5.12473,5.548749,15.07749,176.773,292.3188,44.74916,324.2816,395.0782,0
"2025-11-07 16:00:00",53,202511071500,202511071600,426.0955,1.231993,4.705617,0.1656016,-0.9516495,7,7.004302,7,0.01018951,7,12.80659,7,21.77744,-1.119462,26.67723,16.87765,-0.7246258,-1.514299,27.40186,18.39195,10.69709,123.8251,29.22087,19.99492,71.48334,1.440656,3.425004,0.1627649,-0.06724622,0.02775044,4,-24.4494,1.367561,0.5042629,0,0.4383129,4.656613E-10,0.1767247,85.61865,11.15167,30.02532,-5.770702,12.3125,27.92092,-5.717215,11.14089,30.57536,-5.534013,10.91083,10.36101,12.73899,0.2988896,1611.012,0.9342938,0.9151548,13.83509,9.783853,9.709669,5.149923,5.524098,17.44885,31.24558,134.6229,24.4248,290.071,369.0235,0
"2025-11-07 17:00:00",54,202511071600,202511071700,427.5157,1.440157,4.603589,0.1086053,0.2643887,9,1.971185,8,0.002866685,8,4.314484,8,3.334629,-2.940085,3.644544,3.024713,-2.339158,-3.541012,5.983702,6.565725,6.303679,81.83891,18.56964,12.21493,57.94318,0.8214777,3.403996,0.1261003,-0.04846805,0.0166728,1,-33.92193,0.7490594,0.4355572,0,0.3901291,9.313226E-10,0.1202914,85.59921,11.30404,29.11369,-6.036866,12.05454,27.78788,-6.002371,10.81366,30.2218,-5.972806,10.53507,10.21329,12.47141,0.5939669,1498.102,0.9342095,0.9152346,12.50903,9.485118,9.402181,5.100657,5.412296,25.78163,-30.21616,71.21671,18.4398,271.5738,354.5669,0
"2025-11-07 18:00:00",55,202511071700,202511071800,427.2526,1.837933,4.402472,0.07924274,0.5369973,9,-0.0554699,9,-8.044048E-05,9,-6.352949,9,-17.20168,-8.723341,-19.05609,-15.34728,-8.244328,-9.202354,-10.81176,-6.144923,39.55913,1857.585,193.1968,113.7405,43.9126,0.8558476,2.297967,0.04400642,1.634583,0.002052469,9,1.00584,0.795011,0.2980968,0,0.3077979,0,0.09494496,85.60491,7.748777,35.29945,-6.65341,9.306702,31.94638,-6.581333,7.832123,34.38311,-6.917294,7.383076,8.033709,9.701478,0.9937199,109.789,0.9348777,0.9164318,12.12314,9.418756,9.249413,4.977532,5.379394,-22.71169,-56.13627,-2.871676,-0.4165868,266.1714,319.8527,0
"2025-11-07 19:00:00",56,202511071800,202511071900,424.2599,1.432329,4.434464,0.07749344,0.3856528,9,-0.775352,9,-0.001123587,9,-14.10986,9,-32.96681,-14.28881,-36.1444,-29.78922,-13.21082,-15.3668,-22.93357,-14.42242,24.48618,1219.443,122.5546,71.65975,52.29633,1.240899,4.08475,0.0704589,0.8860608,0.005277991,9,1.85555,1.011368,0.6379271,0,0.6482614,5.820766E-11,0.1303701,85.64584,7.02387,37.34329,-6.557388,8.670563,33.62386,-6.481006,7.083547,36.77947,-6.700734,6.778501,7.506437,9.067324,0.921635,110.7126,0.9347714,0.9161881,12.0699,8.719018,8.495015,4.932203,5.239479,0,-58.70601,-3.442181,0.8554079,264.0791,318.4875,0
"2025-11-07 20:00:00",57,202511071900,202511072000,423.8098,1.306332,4.453156,0.06156675,-0.1198631,8,-0.1038198,9,-0.0001503012,9,-5.585145,8,-31.96399,-9.275312,-36.92102,-27.00696,-9.169311,-9.381314,-27.75171,-17.62564,6.269184,144.6438,23.01014,14.8055,65.16977,1.467827,4.393563,0.1635885,0.02795517,0.02857432,7,58.8131,1.045772,0.7581006,0,1.015219,-4.656613E-10,0.1495924,85.70016,5.945652,40.42189,-6.492173,7.549439,36.44924,-6.41744,6.054324,39.47649,-6.701681,5.730554,6.65441,7.946306,0.77098,172.6229,0.9346113,0.9159302,12.06657,8.150231,7.871292,4.89288,5.198009,0,-59.42693,-3.626487,0.7897666,261.9676,316.9783,0
"2025-11-07 21:00:00",58,202511072000,202511072100,424.8773,3.505399,4.472421,0.08633738,-0.8831892,8,0.5410296,8,0.0007821828,8,15.03855,8,-29.67238,-5.378187,-34.5276,-24.81717,-4.836086,-5.920288,-29.69151,-18.89688,14.48105,107.2127,32.50206,23.44577,80.90936,1.487101,3.701109,0.09066164,-0.4425221,0.008824469,7,-3.715362,1.131498,1.054389,0,0.671707,-9.313226E-10,0.1258,85.72111,4.553905,44.93549,-6.431714,6.102469,40.6361,-6.359185,4.612674,43.29029,-6.845546,4.249533,5.678319,6.498964,1.466658,2025.693,0.9347649,0.9160209,11.99998,7.768453,7.436726,4.802427,5.185324,0,-57.71901,-4.169293,-0.2799301,260.0786,313.9083,0
"2025-11-07 22:00:00",59,202511072100,202511072200,425.8134,2.23332,4.947479,0.727151,0.2195233,8,-0.994891,8,-0.001436124,8,-4.185687,8,-36.21771,-8.666344,-41.36201,-31.0734,-8.122602,-9.210087,-33.23941,-21.86332,10.97778,484.9552,52.49242,31.16368,345.4012,0.9697284,2.250952,0.06523337,0.334273,0.004595503,7,4.918523,0.6184861,0.5429551,0,0.6768159,2.328306E-10,0.06423979,85.734,2.987782,55.08117,-5.229601,4.50009,49.84533,-5.157625,2.985067,52.29889,-5.901523,2.69357,4.252159,4.936081,0.9974015,114.0419,0.9345703,0.9157346,11.96148,7.473596,7.093821,4.739655,5.1345,0,-50.93071,-2.776774,1.175817,256.2062,303.1844,0
"2025-11-07 23:00:00",60,202511072200,202511072300,422.8452,3.237016,4.209364,0.06541187,0.7123666,8,1.041116,8,0.00150073,8,-14.00926,8,-36.18343,-6.81197,-41.70803,-30.65881,-6.236184,-7.387755,-35.47185,-23.27106,15.85019,486.7051,65.11279,40.32238,78.70233,2.069687,5.087813,0.1614015,0.07256289,0.02830368,8,22.658,2.009688,0.6057578,0,0.4629671,0,0.1684942,85.76958,1.486246,52.45746,-7.208668,3.013477,47.39078,-7.136795,1.495599,50.34674,-7.721109,1.269615,4.041034,3.382599,1.134996,133.3239,0.9348003,0.9159023,11.93096,7.059529,6.637845,4.768736,5.0516,0,-58.26308,-3.287177,0.5575636,252.8784,307.2968,0
"2025-11-08 00:00:00",61,202511072300,202511080000,423.051,3.66717,4.276256,0.06650155,0.09332501,9,-0.2794144,9,-0.0004026376,9,0.0821434,9,-33.58813,-3.872092,-39.45177,-27.7245,-3.362412,-4.381773,-36.08936,-23.34272,14.43625,252.4833,46.76361,30.73868,53.25171,0.9954215,3.159595,0.06365235,-0.005622187,0.004408373,7,-292.436,0.6802584,0.5985302,0,0.5933011,2.328306E-10,0.08385953,85.78715,1.103779,54.86365,-7.007507,2.73948,49.17842,-6.930287,1.160329,51.89728,-7.658082,0.8532175,3.852202,3.11406,1.506372,1373.015,0.9347861,0.9160492,11.88941,6.834716,6.347411,4.740749,5.018349,0,-51.0237,-3.144178,0.5237066,253.3048,300.6606,0
"2025-11-08 01:00:00",62,202511080000,202511080100,422.7285,3.433352,4.259103,0.0955291,-0.1623051,9,-1.058384,9,-0.001523528,9,-4.422264,9,-36.67867,-5.577878,-43.01548,-30.34186,-5.448293,-5.707463,-37.56718,-24.6344,5.231445,160.7504,21.80977,13.72649,51.38403,1.003158,2.793492,0.09839898,0.1028158,0.01058014,6,15.99102,0.591254,0.5066314,0,0.7769551,2.328306E-10,0.09211262,85.80414,-0.04039878,59.24144,-7.059834,1.61803,53.01207,-6.981249,0.04413121,55.54446,-7.809869,-0.2663228,3.284339,1.989574,1.401626,126.0772,0.9348354,0.9160142,11.76375,6.602372,6.081567,4.705152,5.021246,0,-48.55895,-2.593458,0.6790028,251.1182,296.4047,0
"2025-11-08 02:00:00",63,202511080100,202511080200,422.8525,2.430548,4.216004,0.07482499,1.035411,8,-0.02226505,8,-3.202282E-05,8,-13.98884,8,-37.11401,-5.309834,-43.45762,-30.77041,-4.932698,-5.686971,-38.52492,-25.08344,3.508667,89.81358,14.06832,8.784657,62.11081,1.350866,3.675849,0.1760473,0.05601637,0.03398785,6,29.35088,0.8137605,0.7825808,0,0.9602169,-9.313226E-10,0.1347025,85.82639,-0.8751085,62.29613,-7.186235,0.7657576,55.6992,-7.108311,-0.8596748,58.77218,-7.921007,-1.072213,2.892245,1.132473,0.9221037,140.5988,0.9347267,0.9157795,11.80224,6.30655,5.743508,4.631071,5.030334,0,-49.61796,-2.499444,0.87738,251.1288,297.3699,0
"2025-11-08 03:00:00",64,202511080200,202511080300,422.5871,3.557591,4.315466,0.09235256,0.4464777,8,-0.8357354,8,-0.001202218,8,-12.33024,8,-35.64156,-3.935604,-41.89878,-29.38433,-3.480893,-4.390315,-38.41789,-24.99402,3.793234,118.0617,15.9155,10.16976,53.30286,1.29989,3.832971,0.1290122,0.1259099,0.0182413,7,13.05799,0.6475826,0.9272687,0,0.9135053,0,0.1163694,85.83591,-0.7430677,63.15886,-6.886334,0.9463421,56.37197,-6.805984,-0.6679153,59.21522,-7.647582,-0.894204,2.901881,1.321957,1.216725,122.8891,0.9347925,0.9158799,11.73534,6.102903,5.491598,4.603036,4.988287,0,-48.92845,-2.478277,0.7095657,251.6194,297.36,0
